class,feature,coefficient,feature_set,model_name,importance_gain,Cover,Frequency
NA,home_goals_for_per_match_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.00575906402289579,0.015322148634090944,0.018674136321195144
NA,form_goal_diff_diff_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.005290442776154213,0.015643909448184907,0.019089117128332816
NA,form_goals_for_diff_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0049864842376249685,0.01867971881865733,0.022305218383649756
NA,home_points_per_match_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.004606000896460809,0.020450701130154965,0.01836290071584189
NA,home_goal_diff_per_match_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0045789598803264294,0.010133669079016996,0.015769270671231454
NA,home_goal_diff_per_match_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.004302778342577198,0.009568640903381316,0.017844174706919805
NA,away_goal_diff_per_match_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.004110270355145856,0.014019452026383003,0.01556178026766262
NA,away_points_per_match_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0040978756918343085,0.017720500491482362,0.017014213092644465
NA,away_goals_against_per_match_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.004018897057916501,0.011622006952558977,0.013071895424836602
NA,form_goals_for_diff_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0039519243783555985,0.012920997082435206,0.01556178026766262
NA,is_friendly,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0039229406014317575,0.010449116412523003,0.010582010582010581
NA,home_goals_for_per_match_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.003677996239855129,0.010320568507050792,0.013486876231974271
NA,away_goals_for_per_match_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0035299523117791314,0.018235610231733188,0.014420583048034029
NA,form_points_diff_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.003527706549115181,0.014979486458768626,0.015873015873015872
NA,unique_scorers_diff_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.003452876141902751,0.017255150499492094,0.015769270671231454
NA,top_scorer_goals_diff_365d,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0034151243819826598,0.016358318881753597,0.013279385828405436
NA,unique_scorers_diff_365d,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0033854723024927874,0.012256721445348624,0.012345679012345678
NA,home_goals_against_per_match_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.003271491008680844,0.00557730834877104,0.010582010582010581
NA,away_goal_diff_per_match_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0031338845108104256,0.007107380936002174,0.013071895424836602
NA,form_draw_rate_diff_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.002708510847269331,0.010625338464050775,0.011308226994501505
NA,top_scorer_goals_diff_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0026920882691212882,0.0044164780301813615,0.009959539371304078
NA,away_points_per_match_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0026103462063978597,0.008591842309793561,0.010478265380226165
NA,home_points_per_match_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0024654376839438118,0.00814289376557847,0.00985579416951966
NA,form_draw_rate_mean_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0024642838235902054,0.006108468158164681,0.010478265380226165
NA,tournament_lumpedOther,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0023278125505995523,0.003971473994484421,0.006950928519555971
NA,form_draw_rate_mean_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0023004436468488675,0.006096181240826538,0.009648303765950824
NA,tournament_lumpedSoutheast.Asian.Games,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0015014939531200538,0.012476208407835521,0.005083514887436456
NA,home_draw_rate_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.001377916545221351,0.005893129730498596,0.006120966905280631
NA,home_draw_rate_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0013467699625024129,0.002916068600398493,0.006535947712418301
NA,away_draw_rate_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.001305105197989374,0.002751759417987315,0.005083514887436456
NA,tournament_lumpedCopa.América,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0011506164519696379,0.005310294592558284,0.003527336860670194
NA,form_draw_rate_diff_last_5,NA,rating_plus_form_plus_goalscorers,lightgbm,0.001126301680690321,0.004873916335546146,0.004979769685652039
NA,tournament_lumpedBritish.Home.Championship,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0011128962948906166,0.007369112677934881,0.003734827264239029
NA,away_draw_rate_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,0.0010920402788641875,0.0018428562440079316,0.004564788878514369
NA,is_continental_tournament,NA,rating_plus_form_plus_goalscorers,lightgbm,9.547275365421777e-4,6.875686399739282e-4,0.004357298474945534
NA,tournament_lumpedAsian.Games,NA,rating_plus_form_plus_goalscorers,lightgbm,8.117524963903405e-4,0.00753519008830247,0.002904865649963689
NA,is_continental_qualifier,NA,rating_plus_form_plus_goalscorers,lightgbm,6.090769090831406e-4,9.21700157074183e-4,0.0018674136321195146
NA,non_penalty_goals_diff_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,4.622941461710172e-4,0.0010481284559576184,0.001556178026766262
NA,tournament_lumpedFIFA.World.Cup.qualification,NA,rating_plus_form_plus_goalscorers,lightgbm,4.4667014794056093e-4,7.849005211387175e-4,0.0010374520178441746
NA,tournament_lumpedAmílcar.Cabral.Cup,NA,rating_plus_form_plus_goalscorers,lightgbm,3.539087596043192e-4,0.0035690774516602465,0.001556178026766262
NA,tournament_lumpedAFC.Asian.Cup.qualification,NA,rating_plus_form_plus_goalscorers,lightgbm,3.498090903141538e-4,0.0026622825494750464,0.0013486876231974271
NA,is_world_cup,NA,rating_plus_form_plus_goalscorers,lightgbm,3.305021932005226e-4,0.003925908120223043,0.0018674136321195146
NA,tournament_lumpedNordic.Championship,NA,rating_plus_form_plus_goalscorers,lightgbm,3.237353745019482e-4,0.003426417726920519,0.0014524328249818446
NA,tournament_lumpedFriendly,NA,rating_plus_form_plus_goalscorers,lightgbm,2.3424374664560553e-4,2.1350219094211855e-4,9.337068160597573e-4
NA,tournament_lumpedUEFA.Euro.qualification,NA,rating_plus_form_plus_goalscorers,lightgbm,2.300316144739217e-4,5.110518837867541e-4,7.262164124909223e-4
NA,tournament_lumpedConfederations.Cup,NA,rating_plus_form_plus_goalscorers,lightgbm,2.1333494204331724e-4,0.003272445877177594,0.0011411972196285923
NA,non_penalty_goals_diff_365d,NA,rating_plus_form_plus_goalscorers,lightgbm,1.766056085010403e-4,4.460581715940322e-4,7.262164124909223e-4
NA,tournament_lumpedGold.Cup,NA,rating_plus_form_plus_goalscorers,lightgbm,1.4742559526122236e-4,0.00202790810052317,8.299616142753397e-4
NA,tournament_lumpedCONCACAF.Championship.qualification,NA,rating_plus_form_plus_goalscorers,lightgbm,0.00014634053482453631,0.0024460600078307563,9.337068160597573e-4
NA,tournament_lumpedCFU.Caribbean.Cup.qualification,NA,rating_plus_form_plus_goalscorers,lightgbm,1.3139057953996338e-4,0.0013801132547739123,6.224712107065049e-4
NA,tournament_lumpedGulf.Cup,NA,rating_plus_form_plus_goalscorers,lightgbm,1.0124558881800493e-4,0.0013001349441300607,5.187260089220873e-4
NA,penalty_goals_diff_last_10,NA,rating_plus_form_plus_goalscorers,lightgbm,8.117994620484576e-5,0.0011296369638714417,4.1498080713766987e-4
NA,tournament_lumpedCFU.Caribbean.Cup,NA,rating_plus_form_plus_goalscorers,lightgbm,7.231826638074062e-5,0.0014626985681740119,5.187260089220873e-4
NA,tournament_lumpedAFC.Asian.Cup,NA,rating_plus_form_plus_goalscorers,lightgbm,7.010308066068407e-5,0.0014779211973115817,5.187260089220873e-4
NA,tournament_lumpedCOSAFA.Cup,NA,rating_plus_form_plus_goalscorers,lightgbm,5.025771409194394e-5,8.165019284622801e-4,3.112356053532524e-4
NA,tournament_lumpedFIFA.World.Cup,NA,rating_plus_form_plus_goalscorers,lightgbm,4.103435373780087e-5,5.017006782480384e-4,2.0749040356883493e-4
NA,tournament_lumpedMerdeka.Tournament,NA,rating_plus_form_plus_goalscorers,lightgbm,4.067179414978454e-5,7.109183168342363e-5,1.0374520178441747e-4
NA,tournament_lumpedKorea.Cup,NA,rating_plus_form_plus_goalscorers,lightgbm,2.890075819363832e-5,5.638493569980721e-4,2.0749040356883493e-4
D,(Intercept),-0.8397780937964089,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,rating_diff,-0.0023131602474247767,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_rating_pre_match,-0.0011679490815674233,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_rating_pre_match,0.0011452668147124638,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,neutral,0.4734070914339027,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedFIFA World Cup qualification,0.17384983998124112,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedUEFA Euro qualification,-0.1653026010993366,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedAfrican Cup of Nations qualification,-0.18912098516536838,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedCopa América,0.19469587324963103,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedFIFA World Cup,0.0642934735930123,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedAfrican Cup of Nations,-0.07210942167041325,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedAFC Asian Cup qualification,-0.3284348835417078,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedCECAFA Cup,0.19232187293940345,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedCFU Caribbean Cup qualification,0.12444736062017592,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedMerdeka Tournament,0.4048876208197535,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedBritish Home Championship,0.43009032731931734,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedGulf Cup,0.5149456550576111,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedAsian Games,0.4399821584285268,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedGold Cup,-0.08881893759579372,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedNordic Championship,0.41870934554795486,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedAFC Asian Cup,-0.28684703145155377,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedCFU Caribbean Cup,0.06971932868090094,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedCOSAFA Cup,0.8110110379320503,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedAmílcar Cabral Cup,0.646020410820172,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedUEFA Euro,-0.14301543541897271,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedKing's Cup,0.22470828308682012,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedAFF Championship,0.47217663062839615,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedSoutheast Asian Games,-0.0766454188125699,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedCONCACAF Championship,0.47917957098000696,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedUNCAF Cup,0.26501473678300086,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedSouth Pacific Games,2.6347833343102898,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedCONCACAF Championship qualification,-3.3186277631889465,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedKorea Cup,-0.16093802975833596,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedConfederations Cup,-0.6539752261136832,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedOceania Nations Cup,-1.1147885723314777,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedSAFF Cup,-0.6190835076678999,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedCCCF Championship,-1.0049553746848263,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedArab Cup,0.005468447035160572,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedWindward Islands Tournament,-2.070215866409031,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,tournament_lumpedOther,0.30730343536121923,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,is_friendly,0.579492217962017,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,is_world_cup,0.06429347359292413,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,is_world_cup_qualifier,0.1738498399866966,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,is_continental_tournament,0.28869525274258906,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,is_continental_qualifier,0.6076367687250948,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_points_diff_last_5,0.039386838321297135,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_points_diff_last_10,0.12439944911852564,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_goal_diff_diff_last_5,-0.032530571938632624,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_goal_diff_diff_last_10,-0.015808402923548258,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_goals_for_diff_last_5,-0.027961768016575652,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_goals_for_diff_last_10,-0.012755119583720937,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_goals_against_diff_last_5,0.004568803921590761,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_goals_against_diff_last_10,0.0030532833336147595,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_draw_rate_mean_last_5,0.026715709427885027,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_draw_rate_mean_last_10,-0.0652346254522953,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_draw_rate_diff_last_5,0.014116750473613148,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,form_draw_rate_diff_last_10,0.06582809650970312,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_prior_matches,-6.610298379281426e-5,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_prior_matches,3.291442199749168e-4,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_points_per_match_last_5,6.459816364619526e-5,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_points_per_match_last_5,-0.039322240150751864,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_points_per_match_last_10,0.10483243978114606,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_points_per_match_last_10,-0.0195670093862676,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_goal_diff_per_match_last_5,-0.030361723175954394,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_goal_diff_per_match_last_5,0.0021688487768575094,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_goal_diff_per_match_last_10,0.02644312961647053,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_goal_diff_per_match_last_10,0.04225153252216108,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_goals_for_per_match_last_5,0.010275399394322215,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_goals_for_per_match_last_5,0.038237167435499236,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_goals_for_per_match_last_10,-0.08046517654038816,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_goals_for_per_match_last_10,-0.06771005698947467,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_goals_against_per_match_last_5,0.04063712255258034,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_goals_against_per_match_last_5,0.036068318674246,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_goals_against_per_match_last_10,-0.10690830615583102,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_goals_against_per_match_last_10,-0.10996158950176148,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_draw_rate_last_5,0.033774084673282884,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_draw_rate_last_5,0.019657334198145002,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,home_draw_rate_last_10,-0.03232057718433122,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,away_draw_rate_last_10,-0.09814867369219842,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,unique_scorers_diff_last_10,0.013491145293406337,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,top_scorer_goals_diff_last_10,-0.013944263038210739,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,non_penalty_goals_diff_last_10,-0.10061793587353383,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,penalty_goals_diff_last_10,0.06404235345109831,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,unique_scorers_diff_365d,-0.011713089041643372,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,top_scorer_goals_diff_365d,0.02222377583324296,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,non_penalty_goals_diff_365d,0.06071232608693703,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,penalty_goals_diff_365d,-0.06071232608694568,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
D,avg_goal_minute_diff_365d,0.002096001611681525,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,(Intercept),-0.6597767771902222,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,rating_diff,-0.004159367206869836,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,home_rating_pre_match,-0.002145012576537798,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,away_rating_pre_match,0.002014356673437228,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,neutral,0.8684159186478091,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,tournament_lumpedFIFA World Cup qualification,-0.12004200655044721,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
A,tournament_lumpedUEFA Euro qualification,-0.4513208998110577,rating_plus_form_plus_goalscorers_with_avg_minute,multinom,NA,NA,NA
